id,year,month,value
56,1961,12,8.8176
57,1961,12,7.1749
58,1961,12,10.6568
59,1961,12,10.4666
60,1961,12,10.7815
61,1961,12,11.7137
62,1961,12,8.3469
63,1961,12,8.1076
64,1961,12,11.512
65,1961,12,9.5222
66,1961,12,9.0936
67,1961,12,7.0339
68,1961,12,9.5799
69,1961,12,7.7211
70,1961,12,9.3607
71,1961,12,7.5441
72,1961,12,8.9368
73,1961,12,10.3362
74,1961,12,11.5073
75,1961,12,11.5212
76,1961,12,11.5636
77,1961,12,11.4268
78,1961,12,11.4634
79,1961,12,11.162
80,1961,12,9.9545
81,1961,12,11.541
82,1961,12,11.6666
83,1961,12,9.948
0,1962,1,14.1951
1,1962,1,12.8947
2,1962,1,12.6866
3,1962,1,18.222
4,1962,1,10.1141
5,1962,1,15.7001
6,1962,1,14.8433
7,1962,1,15.0267
8,1962,1,18.1354
9,1962,1,17.9038
10,1962,1,14.9854
11,1962,1,14.2557
12,1962,1,15.8691
13,1962,1,15.9871
14,1962,1,11.9317
15,1962,1,10.2862
16,1962,1,15.6939
17,1962,1,18.0433
18,1962,1,14.3598
19,1962,1,17.0104
20,1962,1,16.8355
21,1962,1,15.4859
22,1962,1,15.0649
23,1962,1,18.3474
24,1962,1,16.4436
25,1962,1,18.2029
26,1962,1,11.5082
27,1962,1,8.2009
28,1962,1,11.4095
29,1962,1,18.1319
30,1962,1,14.6665
31,1962,1,13.002
32,1962,1,14.1044
33,1962,1,11.1696
34,1962,1,12.4731
35,1962,1,17.5633
36,1962,1,17.8263
37,1962,1,18.1791
38,1962,1,16.6977
39,1962,1,18.2427
40,1962,1,17.0085
41,1962,1,15.6027
42,1962,1,16.5538
43,1962,1,18.2428
44,1962,1,14.9643
45,1962,1,14.0919
46,1962,1,18.3723
47,1962,1,18.0685
48,1962,1,15.241
49,1962,1,18.0192
50,1962,1,7.4807
51,1962,1,17.4473
52,1962,1,9.6804
53,1962,1,9.8343
54,1962,1,18.2906
55,1962,1,17.931
56,1962,1,9.4998
57,1962,1,8.1103
58,1962,1,12.7795
59,1962,1,13.0879
60,1962,1,14.3567
61,1962,1,17.1772
62,1962,1,10.9214
63,1962,1,9.057
64,1962,1,18.3366
65,1962,1,11.3937
66,1962,1,10.1295
67,1962,1,8.481
68,1962,1,11.1341
69,1962,1,9.4012
70,1962,1,10.298
71,1962,1,8.7771
72,1962,1,11.1127
73,1962,1,11.9324
74,1962,1,18.0438
75,1962,1,16.7593
76,1962,1,16.8554
77,1962,1,16.3072
78,1962,1,16.2839
79,1962,1,14.5503
80,1962,1,13.8063
81,1962,1,15.8449
82,1962,1,18.2203
83,1962,1,11.0259
0,1962,2,14.6245
1,1962,2,12.5384
2,1962,2,12.9016
3,1962,2,17.9638
4,1962,2,10.3411
5,1962,2,16.1484
6,1962,2,14.5309
7,1962,2,15.6043
8,1962,2,18.8717
9,1962,2,17.1075
10,1962,2,14.9636
11,1962,2,14.8027
12,1962,2,16.609
13,1962,2,16.7644
14,1962,2,12.255
15,1962,2,10.7542
16,1962,2,13.777
17,1962,2,20.2323
18,1962,2,13.9862
19,1962,2,15.65
20,1962,2,17.1209
21,1962,2,14.3201
22,1962,2,15.3234
23,1962,2,19.5595
24,1962,2,14.75
25,1962,2,18.918
26,1962,2,10.135
27,1962,2,8.3128
28,1962,2,10.2015
29,1962,2,20.5527
30,1962,2,15.0931
31,1962,2,11.2366
32,1962,2,12.6045
33,1962,2,10.3675
34,1962,2,12.8163
35,1962,2,17.4517
36,1962,2,19.8884
37,1962,2,19.6505
38,1962,2,17.6412
39,1962,2,18.5536
40,1962,2,17.6971
41,1962,2,16.3569
42,1962,2,17.4578
43,1962,2,19.6333
44,1962,2,14.3167
45,1962,2,13.1062
46,1962,2,20.1508
47,1962,2,19.9344
48,1962,2,13.2716
49,1962,2,20.6289
50,1962,2,9.2469
51,1962,2,16.3861
52,1962,2,11.7444
53,1962,2,10.3689
54,1962,2,19.9635
55,1962,2,17.5717
56,1962,2,10.823
57,1962,2,9.0134
58,1962,2,13.2748
59,1962,2,12.9688
60,1962,2,12.8501
61,1962,2,15.3956
62,1962,2,10.4187
63,1962,2,9.1255
64,1962,2,18.9873
65,1962,2,11.1199
66,1962,2,11.0952
67,1962,2,10.0678
68,1962,2,11.5449
69,1962,2,9.234
70,1962,2,11.8407
71,1962,2,8.7215
72,1962,2,10.5772
73,1962,2,12.5283
74,1962,2,19.846
75,1962,2,17.7191
76,1962,2,17.9093
77,1962,2,17.2508
78,1962,2,17.2353
79,1962,2,13.2813
